best_rank,average_rank,worst_rank,line,score,ef,ep,nf,np,faulty,source
42,283.5,525,2066,0.447213595500,1,4,0,0,False,bufferSize = (int) (2U * (unsigned) bufferSize);
42,283.5,525,2067,0.447213595500,1,4,0,0,False,} while (bufferSize < neededSize && bufferSize > 0);
42,283.5,525,2068,0.447213595500,1,4,0,0,False,if (bufferSize <= 0) {
42,283.5,525,2072,0.447213595500,1,4,0,0,False,"newBuf = (char *)MALLOC(parser, bufferSize);"
42,283.5,525,2073,0.447213595500,1,4,0,0,False,if (newBuf == 0) {
42,283.5,525,2077,0.447213595500,1,4,0,0,False,parser->m_bufferLim = newBuf + bufferSize;
42,283.5,525,2079,0.447213595500,1,4,0,0,False,if (parser->m_bufferPtr) {
42,283.5,525,2090,0.447213595500,1,4,0,0,False,parser->m_bufferEnd = newBuf + (parser->m_bufferEnd - parser->m_bufferPtr);
42,283.5,525,2091,0.447213595500,1,4,0,0,False,parser->m_bufferPtr = parser->m_buffer = newBuf;
42,283.5,525,2102,0.447213595500,1,4,0,0,False,parser->m_eventPtr = parser->m_eventEndPtr = NULL;
42,283.5,525,2103,0.447213595500,1,4,0,0,False,parser->m_positionPtr = NULL;
42,283.5,525,2105,0.447213595500,1,4,0,0,False,return parser->m_bufferEnd;
42,283.5,525,2481,0.447213595500,1,4,0,0,False,storeRawNames(XML_Parser parser)
42,283.5,525,2483,0.447213595500,1,4,0,0,False,TAG *tag = parser->m_tagStack;
42,283.5,525,2484,0.447213595500,1,4,0,0,False,while (tag) {
42,283.5,525,2522,0.447213595500,1,4,0,0,False,return XML_TRUE;
42,283.5,525,2526,0.447213595500,1,4,0,0,False,"contentProcessor(XML_Parser parser,"
42,283.5,525,2531,0.447213595500,1,4,0,0,False,"enum XML_Error result = doContent(parser, 0, parser->m_encoding, start, end,"
42,283.5,525,2532,0.447213595500,1,4,0,0,False,"endPtr, (XML_Bool)!parser->m_parsingStatus.finalBuffer);"
42,283.5,525,2533,0.447213595500,1,4,0,0,False,if (result == XML_ERROR_NONE) {
42,283.5,525,2534,0.447213595500,1,4,0,0,False,if (!storeRawNames(parser))
42,283.5,525,2537,0.447213595500,1,4,0,0,False,return result;
42,283.5,525,2657,0.447213595500,1,4,0,0,False,"doContent(XML_Parser parser,"
42,283.5,525,2666,0.447213595500,1,4,0,0,False,DTD * const dtd = parser->m_dtd;
42,283.5,525,2670,0.447213595500,1,4,0,0,False,if (enc == parser->m_encoding) {
42,283.5,525,2671,0.447213595500,1,4,0,0,False,eventPP = &parser->m_eventPtr;
42,283.5,525,2672,0.447213595500,1,4,0,0,False,eventEndPP = &parser->m_eventEndPtr;
42,283.5,525,2678,0.447213595500,1,4,0,0,False,*eventPP = s;
42,283.5,525,2681,0.447213595500,1,4,0,0,False,const char *next = s; /* XmlContentTok doesn't always set the last arg */
42,283.5,525,2682,0.447213595500,1,4,0,0,False,"int tok = XmlContentTok(enc, s, end, &next);"
42,283.5,525,2683,0.447213595500,1,4,0,0,False,*eventEndPP = next;
